"Timestamp","Calculated Flow with Offset","Compressor #1 Desire Flow SP For PID Murphy","Compressor #2 Desire Flow SP For PID Murphy","Compressor Flow Max Deadband","Derived Run Status","Fault Indication","Flow Status Mode","Hour Meter","Run Status Comp #1","Run Status Comp #2","Total Number Of Compressors","Total Number Of Wellheads","Well #1 Analog Output 1","Well #2 Analog Output 2","Well #3 Analog Output 3","Well #4 Analog Output 4","Wellhead #1 Calculated Desired Flow","Wellhead #1 Choke Flow Priority #","Wellhead #1 Choke Oil Priority #","Wellhead #1 Flow Running Status Percent","Wellhead #1 In Manual/Auto","Wellhead #1 Injection Differential Prs From Customer PLC","Wellhead #1 Injection Flow Rate From Customer PLC","Wellhead #1 Injection Static Pressure From Customer PLC","Wellhead #1 Injection Temp From Customer PLC","Wellhead #1 Max Flow Rate","Wellhead #1 PID Flow Release","WellHead #1 Running Status","Wellhead #1 Setpoint From Customer PLC","Wellhead #1 Yesterdays Total Flow","Wellhead #2 Calculated Desired Flow","Wellhead #2 Choke Flow Priority #","Wellhead #2 Choke Oil Priority #","Wellhead #2 Flow Running Status Percent","Wellhead #2 In Manual/Auto","Wellhead #2 Injection Differential Prs From Customer PLC","Wellhead #2 Injection Flow Rate From Customer PLC","Wellhead #2 Injection Static Pressure From Customer PLC","Wellhead #2 Injection Temp From Customer PLC","Wellhead #2 Max Flow Rate","Wellhead #2 PID Flow Release","Wellhead #2 PID Min Output","WellHead #2 Running Status","Wellhead #2 Setpoint From Customer PLC","Wellhead #2 Yesterdays Total Flow","Wellhead #3 Calculated Desired Flow","Wellhead #3 Choke Flow Priority #","Wellhead #3 Choke Oil Priority #","Wellhead #3 Flow Running Status Percent","Wellhead #3 In Manual/Auto","Wellhead #3 Injection Differential Prs From Customer PLC","Wellhead #3 Injection Flow Rate From Customer PLC","Wellhead #3 Injection Static Pressure From Customer PLC","Wellhead #3 Injection Temp From Customer PLC","Wellhead #3 Max Flow Rate","Wellhead #3 PID Flow Release","WellHead #3 Running Status","Wellhead #3 Setpoint From Customer PLC","Wellhead #3 Yesterdays Total Flow","Wellhead #4 Calculated Desired Flow","Wellhead #4 Choke Flow Priority #","Wellhead #4 Choke Oil Priority #","Wellhead #4 Flow Running Status Percent","Wellhead #4 In Manual/Auto","Wellhead #4 Injection Differential Prs From Customer PLC","Wellhead #4 Injection Flow Rate From Customer PLC","Wellhead #4 Injection Static Pressure From Customer PLC","Wellhead #4 Injection Temp From Customer PLC","Wellhead #4 Max Flow Rate","Wellhead #4 PID Flow Release","Wellhead #4 PID Min Output","Wellhead #4 Setpoint From Customer PLC","Wellhead #4 Yesterdays Total Flow"
"4/11/2026 10:23:33 PM","3180","","","","","Panel Reset/Standby","","5350","Running","Running","","","66","64","71","72","0.820","","","","","44","0.815","813","142","","","Online","1.000","0.820","0.820","","","","","44","0.815","813","141","","","","Online","0.750","0.820","0.820","","","","","45","0.818","813","142","","","Online","0.800","0.820","0.800","","","","","41","0.782","813","143","","","","0.800","0.855"
"4/11/2026 10:08:33 PM","3150","","","","","Panel Reset/Standby","","5350","Running","Running","","","67","65","72","71","0.820","","","","","45","0.817","809","141","","","Online","1.000","0.820","0.820","","","","","44","0.814","809","140","","","","Online","0.750","0.820","0.820","","","","","43","0.805","809","141","","","Online","0.800","0.820","0.770","","","","","38","0.751","809","141","","","","0.800","0.855"
"4/11/2026 09:53:33 PM","3180","","","","","Panel Reset/Standby","","5349","Running","Running","","","66","64","71","72","0.800","","","","","43","0.799","800","141","","","Online","1.000","0.820","0.800","","","","","43","0.800","801","140","","","","Online","0.750","0.820","0.800","","","","","41","0.783","801","141","","","Online","0.800","0.820","0.780","","","","","39","0.761","801","142","","","","0.800","0.855"
"4/11/2026 09:38:33 PM","3220","","","","","Panel Reset/Standby","","5349","Running","Running","","","66","65","71","73","0.820","","","","","44","0.811","812","142","","","Online","1.000","0.820","0.820","","","","","44","0.815","812","141","","","","Online","0.750","0.820","0.820","","","","","43","0.801","812","141","","","Online","0.800","0.820","0.840","","","","","47","0.834","813","143","","","","0.800","0.855"
"4/11/2026 09:23:33 PM","3190","","","","","Panel Reset/Standby","","5349","Running","Running","","","66","64","71","72","0.815","","","","","44","0.813","816","140","","","Online","1.000","0.820","0.815","","","","","44","0.815","816","139","","","","Online","0.750","0.820","0.815","","","","","45","0.829","816","140","","","Online","0.800","0.820","0.795","","","","","43","0.803","816","142","","","","0.800","0.855"
"4/11/2026 09:08:33 PM","3190","","","","","Panel Reset/Standby","","5349","Running","Running","","","66","64","71","72","0.810","","","","","44","0.810","808","136","","","Online","1.000","0.820","0.810","","","","","43","0.804","808","135","","","","Online","0.750","0.820","0.810","","","","","44","0.817","809","136","","","Online","0.800","0.820","0.800","","","","","43","0.804","809","136","","","","0.800","0.855"
"4/11/2026 08:53:33 PM","3070","","","","","Panel Reset/Standby","","5348","Running","Running","","","66","64","71","69","0.830","","","","","43","0.817","814","130","","","Online","1.000","0.820","0.830","","","","","43","0.821","814","130","","","","Online","0.750","0.820","0.830","","","","","44","0.829","814","131","","","Online","0.800","0.820","0.700","","","","","31","0.693","814","128","","","","0.800","0.855"
"4/11/2026 08:38:33 PM","3090","","","","","Panel Reset/Standby","","5348","Running","Running","","","66","64","71","69","0.825","","","","","43","0.821","813","126","","","Online","1.000","0.820","0.825","","","","","43","0.819","813","125","","","","Online","0.750","0.820","0.825","","","","","41","0.801","813","125","","","Online","0.800","0.820","0.715","","","","","31","0.707","813","123","","","","0.800","0.855"
"4/11/2026 08:23:33 PM","3220","","","","","Panel Reset/Standby","","5348","Running","Running","","","66","64","71","72","0.825","","","","","42","0.809","803","122","","","Online","1.000","0.820","0.825","","","","","42","0.809","803","122","","","","Online","0.750","0.820","0.825","","","","","42","0.814","802","121","","","Online","0.800","0.820","0.825","","","","","41","0.804","802","119","","","","0.800","0.855"
"4/11/2026 08:08:33 PM","3070","","","","","Panel Reset/Standby","","5348","Running","Running","","","66","64","71","69","0.825","","","","","42","0.816","814","122","","","Online","1.000","0.820","0.825","","","","","42","0.817","813","121","","","","Online","0.750","0.820","0.825","","","","","41","0.810","813","121","","","Online","0.800","0.820","0.695","","","","","30","0.695","813","116","","","","0.800","0.855"
"4/11/2026 07:53:33 PM","3090","","","","","Panel Reset/Standby","","5347","Running","Running","","","66","64","71","70","0.810","","","","","43","0.811","809","127","","","Online","1.000","0.820","0.810","","","","","42","0.811","809","127","","","","Online","0.750","0.820","0.810","","","","","42","0.813","809","127","","","Online","0.800","0.820","0.700","","","","","33","0.720","809","124","","","","0.800","0.855"
"4/11/2026 07:38:33 PM","3210","","","","","Panel Reset/Standby","","5347","Running","Running","","","66","64","71","72","0.805","","","","","43","0.817","806","124","","","Online","1.000","0.820","0.805","","","","","42","0.811","805","124","","","","Online","0.750","0.820","0.805","","","","","41","0.799","806","124","","","Online","0.800","0.820","0.815","","","","","42","0.812","807","122","","","","0.800","0.855"
"4/11/2026 07:23:33 PM","3200","","","","","Panel Reset/Standby","","5347","Running","Running","","","65","64","71","72","0.815","","","","","41","0.812","818","116","","","Online","1.000","0.820","0.815","","","","","41","0.812","818","115","","","","Online","0.750","0.820","0.815","","","","","41","0.814","819","115","","","Online","0.800","0.820","0.815","","","","","40","0.807","816","112","","","","0.800","0.855"
"4/11/2026 07:08:33 PM","3204","","","","","Panel Reset/Standby","","5347","Running","Running","","","66","64","71","73","0.800","","","","","43","0.808","805","130","","","Online","1.000","0.820","0.800","","","","","42","0.806","805","129","","","","Online","0.750","0.820","0.800","","","","","42","0.806","805","129","","","Online","0.800","0.820","0.814","","","","","44","0.820","806","127","","","","0.800","0.855"
"4/11/2026 06:53:33 PM","3200","","","","","Panel Reset/Standby","","5346","Running","Running","","","66","64","71","72","0.810","","","","","44","0.815","814","136","","","Online","1.000","0.820","0.810","","","","","43","0.811","813","136","","","","Online","0.750","0.820","0.810","","","","","44","0.816","813","137","","","Online","0.800","0.820","0.810","","","","","43","0.809","814","136","","","","0.800","0.855"
"4/11/2026 06:38:33 PM","3230","","","","","Panel Reset/Standby","","5346","Running","Running","","","66","64","72","73","0.825","","","","","44","0.819","820","142","","","Online","1.000","0.820","0.825","","","","","44","0.820","820","141","","","","Online","0.750","0.820","0.825","","","","","44","0.812","819","141","","","Online","0.800","0.820","0.845","","","","","44","0.821","820","142","","","","0.800","0.855"
"4/11/2026 06:23:33 PM","3200","","","","","Panel Reset/Standby","","5346","Running","Running","","","67","64","71","73","0.805","","","","","45","0.811","805","143","","","Online","1.000","0.820","0.805","","","","","44","0.807","806","142","","","","Online","0.750","0.820","0.805","","","","","43","0.796","805","143","","","Online","0.800","0.820","0.805","","","","","45","0.814","805","144","","","","0.800","0.855"
"4/11/2026 06:08:33 PM","3250","","","","","Panel Reset/Standby","","5346","Running","Running","","","67","64","71","74","0.825","","","","","45","0.819","819","144","","","Online","1.000","0.820","0.825","","","","","44","0.817","820","144","","","","Online","0.750","0.820","0.825","","","","","44","0.825","817","145","","","Online","0.800","0.820","0.825","","","","","48","0.845","817","147","","","","0.800","0.855"
"4/11/2026 05:53:33 PM","3180","","","","","Panel Reset/Standby","","5345","Running","Running","","","67","65","72","73","0.830","","","","","46","0.821","807","144","","","Online","1.000","0.820","0.830","","","","","46","0.827","806","143","","","","Online","0.750","0.820","0.830","","","","","45","0.813","806","144","","","Online","0.800","0.820","0.810","","","","","44","0.807","806","145","","","","0.800","0.855"
"4/11/2026 05:38:33 PM","3200","","","","","Panel Reset/Standby","","5345","Running","Running","","","67","64","72","73","0.830","","","","","815","0.822","816","144","","","Online","1.000","0.820","0.830","","","","","46","0.825","814","143","","","","Online","0.750","0.820","0.830","","","","","47","0.839","814","144","","","Online","0.800","0.820","0.830","","","","","46","0.831","814","145","","","","0.800","0.855"
"4/11/2026 05:23:33 PM","3180","","","","","Panel Reset/Standby","","5345","Running","Running","","","66","64","71","72","0.810","","","","","44","0.812","812","144","","","Online","1.000","0.820","0.810","","","","","44","0.809","812","142","","","","Online","0.750","0.820","0.810","","","","","42","0.796","812","143","","","Online","0.800","0.820","0.790","","","","","42","0.797","813","143","","","","0.800","0.855"
"4/11/2026 05:08:33 PM","3190","","","","","Panel Reset/Standby","","5345","Running","Running","","","67","64","72","73","0.825","","","","","45","0.817","807","143","","","Online","1.000","0.820","0.825","","","","","45","0.819","806","142","","","","Online","0.750","0.820","0.825","","","","","43","0.797","806","142","","","Online","0.800","0.820","0.815","","","","","45","0.817","807","142","","","","0.800","0.855"
"4/11/2026 04:53:33 PM","3234","","","","","Panel Reset/Standby","","5344","Running","Running","","","67","64","71","73","0.800","","","","","45","0.810","801","142","","","Online","1.000","0.820","0.800","","","","","45","0.805","801","141","","","","Online","0.750","0.820","0.800","","","","","46","0.820","800","141","","","Online","0.800","0.820","0.835","","","","","48","0.842","801","142","","","","0.800","0.855"
"4/11/2026 04:38:33 PM","3170","","","","","Panel Reset/Standby","","5344","Running","Running","","","66","64","71","72","0.820","","","","","45","0.821","814","143","","","Online","1.000","0.820","0.820","","","","","44","0.814","813","142","","","","Online","0.750","0.820","0.820","","","","","44","0.814","813","142","","","Online","0.800","0.820","0.790","","","","","41","0.783","814","141","","","","0.800","0.855"
"4/11/2026 04:23:33 PM","3227","","","","","Panel Reset/Standby","","5344","Running","Running","","","67","64","71","73","0.800","","","","","44","0.806","799","144","","","Online","1.000","0.820","0.800","","","","","44","0.803","798","142","","","","Online","0.750","0.820","0.800","","","","","43","0.789","798","143","","","Online","0.800","0.820","0.826","","","","","45","0.813","799","142","","","","0.800","0.855"
"4/11/2026 04:08:33 PM","3263","","","","","Panel Reset/Standby","","5344","Running","Running","","","67","64","71","73","0.840","","","","","47","0.826","800","144","","","Online","1.000","0.820","0.840","","","","","47","0.833","800","142","","","","Online","0.750","0.820","0.840","","","","","47","0.834","800","142","","","Online","0.800","0.820","0.800","","","","","47","0.830","800","142","","","","0.800","0.855"
"4/11/2026 03:53:33 PM","3190","","","","","Panel Reset/Standby","","5343","Running","Running","","","66","64","71","73","0.825","","","","","45","0.818","815","142","","","Online","1.000","0.820","0.825","","","","","44","0.816","815","141","","","","Online","0.750","0.820","0.825","","","","","44","0.815","815","141","","","Online","0.800","0.820","0.815","","","","","45","0.823","815","141","","","","0.800","0.855"
"4/11/2026 03:38:33 PM","3130","","","","","Panel Reset/Standby","","5343","Running","Running","","","67","64","71","71","0.805","","","","","45","0.813","808","142","","","Online","1.000","0.820","0.805","","","","","45","0.810","804","141","","","","Online","0.750","0.820","0.805","","","","","43","0.801","805","141","","","Online","0.800","0.820","0.735","","","","","37","0.746","805","140","","","","0.800","0.855"
"4/11/2026 03:23:33 PM","3080","","","","","Panel Reset/Standby","","5343","Running","Running","","","66","64","71","69","0.810","","","","","44","0.808","809","143","","","Online","1.000","0.820","0.810","","","","","44","0.808","809","141","","","","Online","0.750","0.820","0.810","","","","","42","0.796","809","142","","","Online","0.800","0.820","0.690","","","","","33","0.702","809","141","","","","0.800","0.855"
"4/11/2026 03:08:33 PM","3210","","","","","Panel Reset/Standby","","5343","Running","Running","","","67","64","71","73","0.820","","","","","45","0.812","811","144","","","Online","1.000","0.820","0.820","","","","","45","0.814","810","142","","","","Online","0.750","0.820","0.820","","","","","46","0.831","811","142","","","Online","0.800","0.820","0.830","","","","","45","0.818","811","143","","","","0.800","0.855"
"4/11/2026 02:53:33 PM","3196","","","","","Panel Reset/Standby","","5342","Running","Running","","","67","64","71","72","0.800","","","","","45","0.814","801","142","","","Online","1.000","0.820","0.800","","","","","44","0.808","801","141","","","","Online","0.750","0.820","0.800","","","","","44","0.809","801","141","","","Online","0.800","0.820","0.797","","","","","43","0.795","801","141","","","","0.800","0.855"
"4/11/2026 02:38:33 PM","3160","","","","","Panel Reset/Standby","","5342","Running","Running","","","66","64","71","71","0.820","","","","","45","0.818","816","141","","","Online","1.000","0.820","0.820","","","","","44","0.815","816","140","","","","Online","0.750","0.820","0.820","","","","","46","0.836","816","140","","","Online","0.800","0.820","0.780","","","","","40","0.776","816","140","","","","0.800","0.855"
"4/11/2026 02:23:33 PM","3200","","","","","Panel Reset/Standby","","5342","Running","Running","","","66","64","71","73","0.805","","","","","44","0.804","802","142","","","Online","1.000","0.820","0.805","","","","","43","0.800","802","141","","","","Online","0.750","0.820","0.805","","","","","45","0.811","802","141","","","Online","0.800","0.820","0.805","","","","","45","0.818","802","141","","","","0.800","0.855"
"4/11/2026 02:08:33 PM","3210","","","","","Panel Reset/Standby","","5342","Running","Running","","","66","64","71","72","0.810","","","","","44","0.817","816","140","","","Online","1.000","0.820","0.810","","","","","43","0.811","816","139","","","","Online","0.750","0.820","0.810","","","","","42","0.801","816","139","","","Online","0.800","0.820","0.810","","","","","46","0.835","814","139","","","","0.800","0.855"
"4/11/2026 01:53:33 PM","3190","","","","","Panel Reset/Standby","","5341","Running","Running","","","67","65","72","73","0.830","","","","","45","0.818","801","141","","","Online","1.000","0.820","0.830","","","","","46","0.824","801","140","","","","Online","0.750","0.820","0.830","","","","","46","0.837","801","140","","","Online","0.800","0.820","0.820","","","","","45","0.813","801","140","","","","0.800","0.855"
"4/11/2026 01:38:33 PM","3251","","","","","Panel Reset/Standby","","5341","Running","Running","","","66","64","71","73","0.800","","","","","44","0.803","799","140","","","Online","1.000","0.820","0.800","","","","","44","0.802","799","139","","","","Online","0.750","0.820","0.800","","","","","44","0.807","799","139","","","Online","0.800","0.820","0.800","","","","","46","0.823","800","139","","","","0.800","0.855"
"4/11/2026 01:23:33 PM","3196","","","","","Panel Reset/Standby","","5341","Running","Running","","","67","64","71","73","0.835","","","","","46","0.823","804","140","","","Online","1.000","0.820","0.835","","","","","46","0.828","804","138","","","","Online","0.750","0.820","0.835","","","","","46","0.829","803","139","","","Online","0.800","0.820","0.815","","","","","45","0.820","803","138","","","","0.800","0.855"
"4/11/2026 01:08:33 PM","3190","","","","","Panel Reset/Standby","","5341","Running","Running","","","67","65","72","73","0.830","","","","","45","0.817","807","140","","","Online","1.000","0.820","0.830","","","","","45","0.822","807","139","","","","Online","0.750","0.820","0.830","","","","","44","0.809","807","139","","","Online","0.800","0.820","0.820","","","","","43","0.799","807","138","","","","0.800","0.855"
"4/11/2026 12:53:33 PM","3130","","","","","Panel Reset/Standby","","5340","Running","Running","","","66","64","71","71","0.805","","","","","44","0.807","801","139","","","Online","1.000","0.820","0.805","","","","","44","0.811","801","138","","","","Online","0.750","0.820","0.805","","","","","45","0.815","801","138","","","Online","0.800","0.820","0.735","","","","","38","0.752","801","138","","","","0.800","0.855"
"4/11/2026 12:38:33 PM","3160","","","","","Panel Reset/Standby","","5340","Running","Running","","","66","64","71","71","0.805","","","","","44","0.811","808","139","","","Online","1.000","0.820","0.805","","","","","44","0.809","808","138","","","","Online","0.750","0.820","0.805","","","","","46","0.827","808","138","","","Online","0.800","0.820","0.765","","","","","40","0.772","806","137","","","","0.800","0.855"
"4/11/2026 12:23:33 PM","3180","","","","","Panel Reset/Standby","","5340","Running","Running","","","66","64","71","72","0.820","","","","","45","0.818","809","140","","","Online","1.000","0.820","0.820","","","","","44","0.810","809","138","","","","Online","0.750","0.820","0.820","","","","","45","0.822","809","139","","","Online","0.800","0.820","0.810","","","","","43","0.806","809","139","","","","0.800","0.855"
"4/11/2026 12:08:33 PM","3250","","","","","Panel Reset/Standby","","5340","Running","Running","","","66","64","71","72","0.815","","","","","44","0.816","820","141","","","Online","1.000","0.820","0.815","","","","","44","0.814","820","139","","","","Online","0.750","0.820","0.815","","","","","45","0.832","820","139","","","Online","0.800","0.820","0.865","","","","","44","0.822","821","139","","","","0.800","0.855"
"4/11/2026 11:53:33 AM","3260","","","","","Panel Reset/Standby","","5339","Running","Running","","","66","64","71","73","0.830","","","","","45","0.823","818","141","","","Online","1.000","0.820","0.830","","","","","45","0.822","817","140","","","","Online","0.750","0.820","0.830","","","","","44","0.821","817","140","","","Online","0.800","0.820","0.830","","","","","46","0.834","817","140","","","","0.800","0.855"
"4/11/2026 11:38:33 AM","3190","","","","","Panel Reset/Standby","","5339","Running","Running","","","66","64","71","72","0.825","","","","","44","0.817","817","139","","","Online","1.000","0.820","0.825","","","","","45","0.823","817","138","","","","Online","0.750","0.820","0.825","","","","","42","0.801","817","138","","","Online","0.800","0.820","0.815","","","","","42","0.801","818","138","","","","0.800","0.855"
"4/11/2026 11:23:33 AM","3230","","","","","Panel Reset/Standby","","5339","Running","Running","","","66","64","71","73","0.800","","","","","45","0.816","801","140","","","Online","1.000","0.820","0.800","","","","","45","0.814","801","138","","","","Online","0.750","0.820","0.800","","","","","45","0.813","801","139","","","Online","0.800","0.820","0.831","","","","","44","0.815","802","138","","","","0.800","0.855"
"4/11/2026 11:08:33 AM","3260","","","","","Panel Reset/Standby","","5339","Running","Running","","","66","64","71","73","0.825","","","","","45","0.821","815","139","","","Online","1.000","0.820","0.825","","","","","45","0.824","815","138","","","","Online","0.750","0.820","0.825","","","","","46","0.835","815","138","","","Online","0.800","0.820","0.885","","","","","49","0.857","815","138","","","","0.800","0.855"
"4/11/2026 10:53:33 AM","3270","","","","","Panel Reset/Standby","","5338","Running","Running","","","66","64","71","73","0.810","","","","","45","0.822","816","139","","","Online","1.000","0.820","0.810","","","","","44","0.813","817","138","","","","Online","0.750","0.820","0.810","","","","","43","0.810","817","138","","","Online","0.800","0.820","0.810","","","","","46","0.842","817","138","","","","0.800","0.855"
"4/11/2026 10:38:33 AM","3330","","","","","Panel Reset/Standby","","5338","Running","Running","","","66","64","71","73","0.835","","","","","45","0.829","832","140","","","Online","1.000","0.820","0.835","","","","","44","0.827","832","139","","","","Online","0.750","0.820","0.835","","","","","45","0.838","832","139","","","Online","0.800","0.820","0.835","","","","","49","0.871","831","139","","","","0.800","0.855"
"4/11/2026 10:23:33 AM","3210","","","","","Panel Reset/Standby","","5338","Running","Running","","","67","65","72","73","0.845","","","","","45","0.823","814","138","","","Online","1.000","0.820","0.845","","","","","45","0.827","813","137","","","","Online","0.750","0.820","0.845","","","","","45","0.828","813","137","","","Online","0.800","0.820","0.845","","","","","46","0.840","813","136","","","","0.800","0.855"
"4/11/2026 10:08:33 AM","3320","","","","","Panel Reset/Standby","","5338","Running","Running","","","66","64","71","74","0.820","","","","","44","0.827","831","139","","","Online","1.000","0.820","0.820","","","","","43","0.816","824","137","","","","Online","0.750","0.820","0.820","","","","","45","0.829","825","138","","","Online","0.800","0.820","0.940","","","","","48","0.857","826","137","","","","0.800","0.855"
"4/11/2026 09:53:33 AM","3260","","","","","Panel Reset/Standby","","5337","Running","Running","","","66","64","71","73","0.825","","","","","44","0.003","822","138","","","Online","1.000","0.820","0.825","","","","","44","0.817","822","137","","","","Online","0.750","0.820","0.825","","","","","44","0.840","822","137","","","Online","0.800","0.820","0.825","","","","","48","0.857","822","137","","","","0.800","0.855"
"4/11/2026 09:38:33 AM","3290","","","","","Panel Reset/Standby","","5337","Running","Running","","","66","64","71","74","0.805","","","","","44","0.815","810","138","","","Online","1.000","0.820","0.805","","","","","43","0.809","810","137","","","","Online","0.750","0.820","0.805","","","","","45","0.826","810","138","","","Online","0.800","0.820","0.805","","","","","51","0.878","811","137","","","","0.800","0.855"
"4/11/2026 09:23:33 AM","3240","","","","","Panel Reset/Standby","","5337","Running","Running","","","66","64","71","73","0.830","","","","","45","0.825","824","139","","","Online","1.000","0.820","0.830","","","","","44","0.818","823","138","","","","Online","0.750","0.820","0.830","","","","","43","0.812","823","138","","","Online","0.800","0.820","0.870","","","","","47","0.846","823","138","","","","0.800","0.855"
"4/11/2026 09:08:33 AM","3370","","","","","Panel Reset/Standby","","5337","Running","Running","","","67","64","71","75","0.805","","","","","45","0.812","795","139","","","Online","1.000","0.820","0.805","","","","","45","0.810","796","138","","","","Online","0.750","0.820","0.805","","","","","44","0.809","797","138","","","Online","0.800","0.820","0.940","","","","","54","0.890","799","138","","","","0.800","0.855"
"4/11/2026 08:53:33 AM","3290","","","","","Panel Reset/Standby","","5336","Running","Running","","","66","64","71","74","0.840","","","","","45","0.833","823","138","","","Online","1.000","0.820","0.840","","","","","45","0.832","823","136","","","","Online","0.750","0.820","0.840","","","","","45","0.831","823","137","","","Online","0.800","0.820","0.840","","","","","49","0.865","823","137","","","","0.800","0.855"
"4/11/2026 08:38:33 AM","3310","","","","","Panel Reset/Standby","","5336","Running","Running","","","67","65","72","74","0.845","","","","","46","0.832","814","139","","","Online","1.000","0.820","0.845","","","","","46","0.835","814","138","","","","Online","0.750","0.820","0.845","","","","","47","0.842","814","138","","","Online","0.800","0.820","0.845","","","","","49","0.882","814","138","","","","0.800","0.855"
